"Date","sentence_id","word_count","word_modifier","order_modifier","category_modifier","topic_modifier","word_keyword","order_keyword","category_keyword","topic_keyword","distance","has_keyword","is_neutral","negator_in_front","score"
"2022-09-14",3,33,"further",18,"High modifier","","interest_rates",17,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,1
"2022-09-14",3,33,"dampen",20,"Low modifier","","demand",21,"Hawkish Keyword","Growth",1,TRUE,FALSE,FALSE,-1
"2022-09-14",3,33,"upward",30,"High modifier","","inflation_expectations",33,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2022-09-14",5,50,"raise",31,"High modifier","","interest_rates",32,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,1
"2022-09-14",5,50,"further",33,"High modifier","","interest_rates",32,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,1
"2022-09-14",5,50,"high",39,"High modifier","","inflation",35,"Hawkish Keyword","Prices",4,TRUE,FALSE,FALSE,1
"2022-09-14",5,50,"above",45,"High modifier","","inflation",35,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,1
"2022-09-14",8,20,"strengthen",6,"High modifier","","price",1,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,1
"2022-09-14",8,20,"rise",15,"High modifier","","inflation",13,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,1
"2022-09-14",8,20,"further",16,"High modifier","","inflation",13,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2022-09-14",9,28,"fade",7,"Low modifier","","inflation",6,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-09-14",9,28,"down",28,"Low modifier","","inflation",25,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,-1
"2022-09-14",11,34,"slowdown",15,"Low modifier","","euro_area",17,"Hawkish Keyword","Finance",2,TRUE,FALSE,FALSE,-1
"2022-09-14",12,23,"high",2,"High modifier","","energy_prices",3,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,1
"2022-09-14",12,23,"reducing",5,"Low modifier","","energy_prices",3,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,-1
"2022-09-14",12,23,"easing",18,"Positive modifier","","economic_activity",23,"Hawkish Keyword","Growth",5,TRUE,FALSE,FALSE,1
"2022-09-14",12,23,"constraining",22,"Negative modifier","","economic_activity",23,"Hawkish Keyword","Growth",1,TRUE,FALSE,FALSE,-1
"2022-09-14",13,22,"adverse",4,"Negative modifier","","confidence",18,"Hawkish Keyword","Other",14,TRUE,FALSE,FALSE,-1
"2022-09-14",14,26,"down",16,"Low modifier","","economic_growth",11,"Hawkish Keyword","Growth",5,TRUE,FALSE,FALSE,-1
"2022-09-14",18,17,"raise",9,"High modifier","","interest_rates",14,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2022-09-14",19,51,"increased",20,"High modifier","","deposit_facility",17,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,1
"2022-09-14",19,51,"raising",30,"High modifier","","deposit_facility",33,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,1
"2022-09-14",19,51,"above",36,"High modifier","","deposit_facility",33,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,1
"2022-09-14",20,106,"raising",60,"High modifier","","interest_rates",64,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2022-09-14",20,106,"concerns",83,"Negative modifier","","monetary_policy_stance",81,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,1
"2022-09-14",23,26,"stabilises",19,"Positive modifier","","inflation",18,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-09-14",24,59,"more",33,"High modifier","","price",38,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,1
"2022-11-23",1,16,"raise",8,"High modifier","","interest_rates",13,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2022-11-23",2,19,"increase",6,"High modifier","","policy_rate",5,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,1
"2022-11-23",3,25,"raise",11,"High modifier","","interest_rates",12,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,1
"2022-11-23",3,25,"further",13,"High modifier","","interest_rates",12,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,1
"2022-11-23",5,15,"high",5,"High modifier","","inflation",1,"Hawkish Keyword","Prices",4,TRUE,FALSE,FALSE,1
"2022-11-23",5,15,"above",9,"High modifier","","inflation",1,"Hawkish Keyword","Prices",8,TRUE,FALSE,FALSE,1
"2022-11-23",7,29,"increase",27,"High modifier","","inflation",29,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,1
"2022-11-23",8,47,"reducing",9,"Low modifier","","demand",12,"Hawkish Keyword","Growth",3,TRUE,FALSE,FALSE,-1
"2022-11-23",8,47,"upward",21,"High modifier","","inflation_expectations",24,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2022-11-23",9,19,"downside_risks",16,"Low modifier","","price",18,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,-1
"2022-11-23",10,40,"rise",9,"High modifier","","inflation",11,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,1
"2022-11-23",10,40,"reinforce",31,"Positive modifier","","policy_rate",35,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2022-11-23",10,40,"increases",36,"High modifier","","policy_rate",35,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,1
"2022-11-23",12,63,"minimum",9,"Low modifier","","credit",13,"Hawkish Keyword","Finance",4,TRUE,FALSE,FALSE,-1
"2022-11-23",12,63,"more",18,"High modifier","","credit",13,"Hawkish Keyword","Finance",5,TRUE,FALSE,FALSE,1
"2022-11-23",14,18,"raise",10,"High modifier","","interest_rates",15,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2022-11-23",15,115,"increased",20,"High modifier","","deposit_facility",17,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,1
"2022-11-23",15,115,"raising",69,"High modifier","","interest_rates",73,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2022-11-23",15,115,"concerns",92,"Negative modifier","","monetary_policy_stance",90,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,1
"2022-11-23",20,26,"stabilises",19,"Positive modifier","","inflation",18,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-11-23",21,59,"more",33,"High modifier","","price",38,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,1
"2022-12-21",1,31,"upward",22,"High modifier","","inflation_outlook",26,"Hawkish Keyword","Prices",4,TRUE,FALSE,FALSE,1
"2022-12-21",1,31,"raise",29,"High modifier","","inflation_outlook",26,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2022-12-21",1,31,"further",31,"High modifier","","inflation_outlook",26,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,1
"2022-12-21",2,37,"rise",13,"High modifier","","interest_rates",8,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2022-12-21",2,37,"steady",17,"Positive modifier","","interest_rates",8,"Hawkish Keyword","Policy",9,TRUE,FALSE,FALSE,-1
"2022-12-21",2,37,"restrictive",25,"Negative modifier","","inflation",32,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,1
"2022-12-21",3,27,"restrictive",4,"Negative modifier","","interest_rates",2,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,1
"2022-12-21",3,27,"reduce",9,"Low modifier","","inflation",10,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-12-21",3,27,"dampening",12,"Low modifier","","demand",13,"Hawkish Keyword","Growth",1,TRUE,FALSE,FALSE,-1
"2022-12-21",3,27,"upward",24,"High modifier","","inflation_expectations",27,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2022-12-21",7,34,"decline",14,"Low modifier","","securities",34,"Hawkish Keyword","Finance",20,TRUE,FALSE,FALSE,-1
"2022-12-21",10,40,"reduction",13,"Low modifier","","monetary_policy",22,"Hawkish Keyword","Policy",9,TRUE,FALSE,FALSE,-1
"2022-12-21",11,63,"raise",37,"High modifier","","interest_rates",38,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,1
"2022-12-21",11,63,"further",46,"High modifier","","inflation",48,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,1
"2022-12-21",11,63,"high",52,"High modifier","","inflation",48,"Hawkish Keyword","Prices",4,TRUE,FALSE,FALSE,1
"2022-12-21",11,63,"above",58,"High modifier","","inflation",48,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,1
"2022-12-21",12,17,"lower",12,"Low modifier","","inflation",7,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2022-12-21",13,7,"decline",2,"Low modifier","","energy_price",7,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2022-12-21",13,7,"lower",6,"Low modifier","","energy_price",7,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-12-21",14,16,"strengthened",10,"High modifier","","price",4,"Hawkish Keyword","Prices",6,TRUE,FALSE,FALSE,1
"2022-12-21",16,23,"decreasing",9,"Low modifier","","inflation",5,"Hawkish Keyword","Prices",4,TRUE,FALSE,FALSE,-1
"2022-12-21",16,23,"decreasing",9,"Low modifier","","inflation",13,"Hawkish Keyword","Prices",4,TRUE,FALSE,FALSE,-1
"2022-12-21",16,23,"decline",16,"Low modifier","","inflation",13,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,-1
"2022-12-21",18,49,"rise",15,"High modifier","","euro_area",25,"Hawkish Keyword","Finance",10,TRUE,FALSE,FALSE,1
"2022-12-21",18,49,"falling",19,"Low modifier","","euro_area",25,"Hawkish Keyword","Finance",6,TRUE,FALSE,FALSE,-1
"2022-12-21",18,49,"contract",28,"Low modifier","","euro_area",25,"Hawkish Keyword","Finance",3,TRUE,FALSE,FALSE,-1
"2022-12-21",18,49,"high",42,"High modifier","","uncertainty",43,"Dovish Keyword","Other",1,TRUE,FALSE,FALSE,-1
"2022-12-21",18,49,"weakening",44,"Negative modifier","","uncertainty",43,"Dovish Keyword","Other",1,TRUE,FALSE,FALSE,1
"2022-12-21",18,49,"weakening",44,"Negative modifier","","global_economic_activity",45,"Hawkish Keyword","Global",1,TRUE,FALSE,FALSE,-1
"2022-12-21",18,49,"tighter",47,"High modifier","","global_economic_activity",45,"Hawkish Keyword","Global",2,TRUE,FALSE,FALSE,1
"2022-12-21",20,20,"subdued",7,"Low modifier","","growth",1,"Hawkish Keyword","Growth",6,TRUE,FALSE,FALSE,-1
"2022-12-21",20,20,"down",14,"Low modifier","","growth",1,"Hawkish Keyword","Growth",13,TRUE,FALSE,FALSE,-1
"2022-12-21",21,14,"recover",9,"Positive modifier","","growth",5,"Hawkish Keyword","Growth",4,TRUE,FALSE,FALSE,1
"2022-12-21",21,14,"fade",14,"Low modifier","","growth",5,"Hawkish Keyword","Growth",9,TRUE,FALSE,FALSE,-1
"2022-12-21",22,33,"growing",10,"High modifier","","interest_rates",30,"Hawkish Keyword","Policy",20,TRUE,FALSE,FALSE,1
"2022-12-21",22,33,"raise",25,"High modifier","","interest_rates",30,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2022-12-21",23,61,"increased",20,"High modifier","","deposit_facility",17,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,1
"2022-12-21",24,26,"decline",6,"Low modifier","","securities",26,"Hawkish Keyword","Finance",20,TRUE,FALSE,FALSE,-1
"2022-12-21",25,52,"decline",2,"Low modifier","","securities",43,"Hawkish Keyword","Finance",41,TRUE,FALSE,FALSE,-1
"2022-12-21",25,52,"concerns",29,"Negative modifier","","securities",43,"Hawkish Keyword","Finance",14,TRUE,FALSE,FALSE,-1
"2022-12-21",28,59,"more",33,"High modifier","","price",38,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,1
"2023-02-08",1,38,"raising",10,"High modifier","","interest_rates",11,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,1
"2023-02-08",1,38,"steady",15,"Positive modifier","","interest_rates",11,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2023-02-08",1,38,"restrictive",26,"Negative modifier","","inflation",33,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,1
"2023-02-08",2,23,"raise",8,"High modifier","","interest_rates",13,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2023-02-08",2,23,"further",23,"High modifier","","interest_rates",13,"Hawkish Keyword","Policy",10,TRUE,FALSE,FALSE,1
"2023-02-08",3,35,"raise",12,"High modifier","","interest_rates",13,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,1
"2023-02-08",4,27,"restrictive",4,"Negative modifier","","interest_rates",2,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,1
"2023-02-08",4,27,"reduce",9,"Low modifier","","inflation",10,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2023-02-08",4,27,"dampening",12,"Low modifier","","demand",13,"Hawkish Keyword","Growth",1,TRUE,FALSE,FALSE,-1
"2023-02-08",4,27,"upward",24,"High modifier","","inflation_expectations",27,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2023-02-08",6,23,"reducing",11,"Low modifier","","securities",17,"Hawkish Keyword","Finance",6,TRUE,FALSE,FALSE,-1
"2023-02-08",11,51,"reducing",37,"Low modifier","","price",7,"Hawkish Keyword","Prices",30,TRUE,FALSE,FALSE,-1
"2023-02-08",12,18,"raise",10,"High modifier","","interest_rates",15,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2023-02-08",13,61,"increased",20,"High modifier","","deposit_facility",17,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,1
"2023-02-08",14,26,"decline",6,"Low modifier","","securities",26,"Hawkish Keyword","Finance",20,TRUE,FALSE,FALSE,-1
"2023-02-08",15,49,"decline",2,"Low modifier","","securities",40,"Hawkish Keyword","Finance",38,TRUE,FALSE,FALSE,-1
"2023-02-08",15,49,"concerns",26,"Negative modifier","","securities",40,"Hawkish Keyword","Finance",14,TRUE,FALSE,FALSE,-1
"2023-02-08",18,59,"more",33,"High modifier","","price",38,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,1
"2023-03-22",1,11,"high",8,"High modifier","","inflation",2,"Hawkish Keyword","Prices",6,TRUE,FALSE,FALSE,1
"2023-03-22",2,33,"increase",8,"High modifier","","interest_rates",13,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2023-03-22",3,75,"elevated",2,"High modifier","","uncertainty",5,"Dovish Keyword","Other",3,TRUE,FALSE,FALSE,-1
"2023-03-22",3,75,"reinforces",6,"Positive modifier","","uncertainty",5,"Dovish Keyword","Other",1,TRUE,FALSE,FALSE,-1
"2023-03-22",4,11,"strong",7,"High modifier","","liquidity",10,"Hawkish Keyword","Finance",3,TRUE,FALSE,FALSE,1
"2023-03-22",7,26,"down",15,"Low modifier","","headline_inflation",10,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2023-03-22",7,26,"smaller",20,"Low modifier","","energy_prices",23,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,-1
"2023-03-22",9,9,"strong",9,"High modifier","","price",6,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2023-03-22",10,27,"increase",8,"High modifier","","inflation",1,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,1
"2023-03-22",10,27,"higher",21,"High modifier","","inflation",1,"Hawkish Keyword","Prices",20,TRUE,FALSE,FALSE,1
"2023-03-22",11,34,"down",7,"Low modifier","","monetary_policy",31,"Hawkish Keyword","Policy",24,TRUE,FALSE,FALSE,-1
"2023-03-22",11,34,"upward",14,"High modifier","","monetary_policy",31,"Hawkish Keyword","Policy",17,TRUE,FALSE,FALSE,1
"2023-03-22",11,34,"fade",26,"Low modifier","","monetary_policy",31,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,-1
"2023-03-22",11,34,"tighter",30,"High modifier","","monetary_policy",31,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,1
"2023-03-22",11,34,"dampens",33,"Low modifier","","demand",34,"Hawkish Keyword","Growth",1,TRUE,FALSE,FALSE,-1
"2023-03-22",12,34,"decline",21,"Low modifier","","energy_prices",23,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,-1
"2023-03-22",12,34,"greater",28,"Positive modifier","","energy_prices",23,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2023-03-22",12,34,"greater",28,"Positive modifier","","international",33,"Hawkish Keyword","Global",5,TRUE,FALSE,FALSE,1
"2023-03-22",12,34,"challenging",32,"Negative modifier","","international",33,"Hawkish Keyword","Global",1,TRUE,FALSE,FALSE,-1
"2023-03-22",13,25,"pick_up",7,"High modifier","","growth",5,"Hawkish Keyword","Growth",2,TRUE,FALSE,FALSE,1
"2023-03-22",13,25,"further",8,"High modifier","","growth",5,"Hawkish Keyword","Growth",3,TRUE,FALSE,FALSE,1
"2023-03-22",13,25,"improving",18,"Positive modifier","","labour_market",17,"Hawkish Keyword","Growth",1,TRUE,FALSE,FALSE,1
"2023-03-22",13,25,"improving",18,"Positive modifier","","confidence",19,"Hawkish Keyword","Other",1,TRUE,FALSE,FALSE,1
"2023-03-22",14,22,"pick_up",6,"High modifier","","growth",8,"Hawkish Keyword","Growth",2,TRUE,FALSE,FALSE,1
"2023-03-22",14,22,"weaker",12,"Negative modifier","","growth",8,"Hawkish Keyword","Growth",4,TRUE,FALSE,FALSE,-1
"2023-03-22",14,22,"tightening",20,"High modifier","","monetary_policy",22,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,1
"2023-03-22",15,17,"raise",9,"High modifier","","interest_rates",14,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2023-03-22",16,62,"increased",20,"High modifier","","deposit_facility",17,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,1
"2023-03-22",16,62,"declining",42,"Low modifier","","pandemic",33,"Dovish Keyword","Other",9,TRUE,FALSE,FALSE,1
"2023-03-22",17,49,"decline",2,"Low modifier","","securities",40,"Hawkish Keyword","Finance",38,TRUE,FALSE,FALSE,-1
"2023-03-22",17,49,"concerns",26,"Negative modifier","","securities",40,"Hawkish Keyword","Finance",14,TRUE,FALSE,FALSE,-1
"2023-03-22",21,41,"more",34,"High modifier","","price",39,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,1
"2023-05-10",1,11,"high",8,"High modifier","","inflation_outlook",3,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,1
"2023-05-10",2,23,"high",6,"High modifier","","inflation",7,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,1
"2023-05-10",2,23,"raise",15,"High modifier","","interest_rates",20,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2023-05-10",4,12,"declined",3,"Low modifier","","headline_inflation",1,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,-1
"2023-05-10",4,12,"strong",12,"High modifier","","price",9,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2023-05-10",5,72,"increases",8,"High modifier","","euro_area",14,"Hawkish Keyword","Finance",6,TRUE,FALSE,FALSE,1
"2023-05-10",5,72,"uncertain",30,"Negative modifier","","policy_rates",41,"Hawkish Keyword","Policy",11,TRUE,FALSE,FALSE,1
"2023-05-10",5,72,"restrictive",48,"Negative modifier","","policy_rates",41,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,1
"2023-05-10",5,72,"restrictive",48,"Negative modifier","","inflation",55,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,1
"2023-05-10",10,36,"raise",28,"High modifier","","interest_rates",33,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2023-05-10",11,62,"increased",20,"High modifier","","deposit_facility",17,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,1
"2023-05-10",11,62,"declining",42,"Low modifier","","pandemic",33,"Dovish Keyword","Other",9,TRUE,FALSE,FALSE,1
"2023-05-10",13,39,"concerns",16,"Negative modifier","","securities",30,"Hawkish Keyword","Finance",14,TRUE,FALSE,FALSE,-1
"2023-05-10",17,41,"more",34,"High modifier","","price",39,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,1
"2023-06-21",1,16,"down",6,"Low modifier","","inflation",2,"Hawkish Keyword","Prices",4,TRUE,FALSE,FALSE,-1
"2023-06-21",1,16,"high",13,"High modifier","","inflation",2,"Hawkish Keyword","Prices",11,TRUE,FALSE,FALSE,1
"2023-06-21",3,37,"raise",6,"High modifier","","interest_rates",11,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2023-06-21",3,37,"increase",17,"High modifier","","interest_rates",11,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,1
"2023-06-21",5,14,"strong",7,"High modifier","","price",4,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2023-06-21",5,14,"softening",14,"Low modifier","","price",4,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2023-06-21",6,36,"upward",23,"High modifier","","labour_market",31,"Hawkish Keyword","Growth",8,TRUE,FALSE,FALSE,1
"2023-06-21",8,13,"lowered",4,"Low modifier","","economic_growth",6,"Hawkish Keyword","Growth",2,TRUE,FALSE,FALSE,-1
"2023-06-21",10,11,"increased",4,"High modifier","","costs",2,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,1
"2023-06-21",10,11,"slowing",11,"Low modifier","","growth",7,"Hawkish Keyword","Growth",4,TRUE,FALSE,FALSE,-1
"2023-06-21",11,24,"tighter",1,"High modifier","","inflation",9,"Hawkish Keyword","Prices",8,TRUE,FALSE,FALSE,1
"2023-06-21",11,24,"decline",13,"Low modifier","","inflation",9,"Hawkish Keyword","Prices",4,TRUE,FALSE,FALSE,-1
"2023-06-21",11,24,"further",14,"High modifier","","inflation",9,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,1
"2023-06-21",11,24,"dampen",23,"Low modifier","","demand",24,"Hawkish Keyword","Growth",1,TRUE,FALSE,FALSE,-1
"2023-06-21",12,44,"restrictive",20,"Negative modifier","","interest_rates",13,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,1
"2023-06-21",12,44,"restrictive",20,"Negative modifier","","inflation",27,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,1
"2023-06-21",14,70,"raise",62,"High modifier","","interest_rates",67,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2023-06-21",15,62,"increased",20,"High modifier","","deposit_facility",17,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,1
"2023-06-21",15,62,"declining",42,"Low modifier","","pandemic",33,"Dovish Keyword","Other",9,TRUE,FALSE,FALSE,1
"2023-06-21",17,38,"concerns",15,"Negative modifier","","securities",29,"Hawkish Keyword","Finance",14,TRUE,FALSE,FALSE,-1
"2023-06-21",20,41,"more",34,"High modifier","","price",39,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,1
"2023-08-02",1,16,"decline",5,"Low modifier","","inflation",2,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,-1
"2023-08-02",1,16,"high",13,"High modifier","","inflation",2,"Hawkish Keyword","Prices",11,TRUE,FALSE,FALSE,1
"2023-08-02",3,14,"raise",6,"High modifier","","interest_rates",11,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2023-08-02",4,22,"increase",3,"High modifier","","inflation_outlook",13,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,1
"2023-08-02",5,29,"drop",13,"Low modifier","","inflation",11,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,-1
"2023-08-02",5,29,"further",14,"High modifier","","inflation",11,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2023-08-02",5,29,"above",24,"High modifier","","inflation",11,"Hawkish Keyword","Prices",13,TRUE,FALSE,FALSE,1
"2023-08-02",6,11,"easing",7,"Positive modifier","","underlying_inflation",8,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2023-08-02",6,11,"high",10,"High modifier","","underlying_inflation",8,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,1
"2023-08-02",8,58,"tightened",4,"High modifier","","demand",10,"Hawkish Keyword","Growth",6,TRUE,FALSE,FALSE,1
"2023-08-02",8,58,"dampening",9,"Low modifier","","demand",10,"Hawkish Keyword","Growth",1,TRUE,FALSE,FALSE,-1
"2023-08-02",8,58,"restrictive",40,"Negative modifier","","interest_rates",34,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,1
"2023-08-02",10,48,"minimum",46,"Low modifier","","monetary_policy",34,"Hawkish Keyword","Policy",12,TRUE,FALSE,FALSE,-1
"2023-08-02",12,54,"improve",7,"Positive modifier","","monetary_policy",11,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2023-08-02",12,54,"reducing",13,"Low modifier","","monetary_policy",11,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,-1
"2023-08-02",12,54,"minimum",42,"Low modifier","","monetary_policy",11,"Hawkish Keyword","Policy",31,TRUE,FALSE,FALSE,-1
"2023-08-02",13,18,"raise",10,"High modifier","","interest_rates",15,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2023-08-02",14,60,"increased",20,"High modifier","","deposit_facility",17,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,1
"2023-08-02",14,60,"declining",42,"Low modifier","","pandemic",33,"Dovish Keyword","Other",9,TRUE,FALSE,FALSE,1
"2023-08-02",15,25,"concerns",2,"Negative modifier","","securities",16,"Hawkish Keyword","Finance",14,TRUE,FALSE,FALSE,-1
"2023-08-02",18,41,"more",34,"High modifier","","price",39,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,1
"2023-09-20",1,16,"decline",5,"Low modifier","","inflation",2,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,-1
"2023-09-20",1,16,"high",13,"High modifier","","inflation",2,"Hawkish Keyword","Prices",11,TRUE,FALSE,FALSE,1
"2023-09-20",3,54,"reinforce",4,"Positive modifier","","interest_rates",20,"Hawkish Keyword","Policy",16,TRUE,FALSE,FALSE,-1
"2023-09-20",3,54,"raise",15,"High modifier","","interest_rates",20,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2023-09-20",3,54,"increase",26,"High modifier","","interest_rates",20,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,1
"2023-09-20",6,12,"upward",2,"High modifier","","energy_prices",12,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,1
"2023-09-20",6,12,"higher",9,"High modifier","","energy_prices",12,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2023-09-20",7,13,"high",5,"High modifier","","price",2,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2023-09-20",7,13,"ease",13,"Positive modifier","","price",2,"Hawkish Keyword","Prices",11,TRUE,FALSE,FALSE,-1
"2023-09-20",8,23,"down",6,"Low modifier","","inflation",11,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2023-09-20",9,12,"increases",7,"High modifier","","interest_rate",6,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,1
"2023-09-20",10,21,"tightened",4,"High modifier","","demand",10,"Hawkish Keyword","Growth",6,TRUE,FALSE,FALSE,1
