Date,VSTOXX.Price
4/8/2019,14.6
4/9/2019,14.52
4/10/2019,14.28
4/11/2019,12.6
4/12/2019,11.88
4/15/2019,11.49
4/16/2019,11.3
4/17/2019,11.27
4/18/2019,11.01
4/22/2019,11.01
4/23/2019,12.2
4/24/2019,12.54
4/25/2019,12.96
4/26/2019,12.6
4/29/2019,13.03
4/30/2019,13.26
5/1/2019,
5/2/2019,14.34
5/3/2019,13.38
5/6/2019,15.74
5/7/2019,18.04
5/8/2019,17.64
5/9/2019,20.04
5/10/2019,18.51
5/13/2019,19.43
5/14/2019,17.56
5/15/2019,16.75
5/16/2019,15.06
5/17/2019,14.98
5/20/2019,17.38
5/21/2019,15.83
5/22/2019,15.45
5/23/2019,17.64
5/24/2019,16.71
5/28/2019,16.17
5/29/2019,17.78
5/30/2019,16.76
5/31/2019,17.42
6/3/2019,17.24
6/4/2019,16.42
6/5/2019,16.1
6/6/2019,15.63
6/7/2019,14.91
6/10/2019,14.89
6/11/2019,14.8
6/12/2019,14.95
6/13/2019,14.37
6/14/2019,14.36
6/17/2019,14.03
6/18/2019,13.27
6/19/2019,13.66
6/20/2019,13.35
6/21/2019,13.39
6/24/2019,13.97
6/25/2019,13.98
6/26/2019,14.06
6/27/2019,14.12
6/28/2019,13.73
7/1/2019,12.38
7/2/2019,11.84
7/3/2019,11.7
7/5/2019,12.42
7/8/2019,12.62
7/9/2019,12.75
7/10/2019,12.82
7/11/2019,12.47
7/12/2019,12.39
7/15/2019,12.61
7/16/2019,12.16
7/17/2019,12.6
7/18/2019,13.33
7/19/2019,13.7
7/22/2019,13.55
7/23/2019,12.71
7/24/2019,13.12
7/25/2019,13.27
7/26/2019,12.67
7/29/2019,12.64
7/30/2019,14.47
7/31/2019,14.39
8/1/2019,13.73
8/2/2019,18.35
8/5/2019,21.06
8/6/2019,21.38
8/7/2019,21.04
8/8/2019,18
8/9/2019,18.95
8/12/2019,19.25
8/13/2019,18.62
8/14/2019,22.06
8/15/2019,22.54
8/16/2019,20.38
8/19/2019,18.26
8/20/2019,18.43
8/21/2019,16.77
8/22/2019,18.23
8/23/2019,20.15
8/26/2019,20.25
8/27/2019,19.44
8/28/2019,19.33
8/29/2019,17.6
8/30/2019,17.67
9/3/2019,18.24
9/4/2019,16.58
9/5/2019,15.51
9/6/2019,14.63
9/9/2019,14.94
9/10/2019,15.26
9/11/2019,15.44
9/12/2019,14.41
9/13/2019,13.74
9/16/2019,15.25
9/17/2019,15.55
9/18/2019,15.21
9/19/2019,14.5
9/20/2019,13.97
9/23/2019,15.58
9/24/2019,15.97
9/25/2019,17.23
9/26/2019,16.59
9/27/2019,15.88
9/30/2019,15.83
10/1/2019,17.26
10/2/2019,21.01
10/3/2019,20.5
10/4/2019,18.52
10/7/2019,17.86
10/8/2019,19.23
10/9/2019,18.39
10/10/2019,17.42
10/11/2019,15.89
10/14/2019,15.92
10/15/2019,14.47
10/16/2019,14.76
10/17/2019,14.93
10/18/2019,15.37
10/21/2019,14.74
10/22/2019,14.17
10/23/2019,13.46
10/24/2019,13.09
10/25/2019,12.82
10/28/2019,13.2
10/29/2019,13.73
10/30/2019,13.8
10/31/2019,13.79
11/1/2019,12.84
11/4/2019,12.9
11/5/2019,12.92
11/6/2019,12.93
11/7/2019,12.75
11/8/2019,12.85
11/11/2019,13.09
11/12/2019,12.63
11/13/2019,12.8
11/14/2019,12.47
11/15/2019,11.54
11/18/2019,12.04
11/19/2019,12.37
11/20/2019,12.73
11/21/2019,13.13
11/22/2019,13.09
11/25/2019,12.38
11/26/2019,12.1
11/27/2019,12.2
11/29/2019,13.17
12/2/2019,15.89
12/3/2019,16.91
12/4/2019,15.22
12/5/2019,15.37
12/6/2019,14.13
12/9/2019,14.92
12/10/2019,15.02
12/11/2019,15.23
12/12/2019,14.66
12/13/2019,13.12
12/16/2019,11.64
12/17/2019,12.15
12/18/2019,11.82
12/19/2019,12.18
12/20/2019,11.08
12/23/2019,11.65
12/24/2019,
12/26/2019,
12/27/2019,12.09
12/30/2019,13.95
12/31/2019,
1/2/2020,12.67
1/3/2020,13.96
1/6/2020,15.14
1/7/2020,14.21
1/8/2020,14.04
1/9/2020,13.04
1/10/2020,12.39
1/13/2020,12.71
1/14/2020,12.41
1/15/2020,12.04
1/16/2020,11.02
1/17/2020,10.69
1/21/2020,11.81
1/22/2020,12.24
1/23/2020,13.16
1/24/2020,12.67
1/27/2020,17.17
1/28/2020,15.2
1/29/2020,14.42
1/30/2020,16.42
1/31/2020,17.15
2/3/2020,16.28
2/4/2020,14.5
2/5/2020,13.61
2/6/2020,12.99
2/7/2020,13.32
2/10/2020,13.7
2/11/2020,12.92
2/12/2020,12.45
2/13/2020,13.25
2/14/2020,13.06
2/18/2020,13.84
2/19/2020,12.88
2/20/2020,14.09
2/21/2020,15.75
2/24/2020,22.66
2/25/2020,27.44
2/26/2020,24.54
2/27/2020,34.7
2/28/2020,42.24
3/2/2020,36.12
3/3/2020,33.45
3/4/2020,29.76
3/5/2020,33.14
3/6/2020,43.02
3/9/2020,54.1
3/10/2020,53.8
3/11/2020,53.76
3/12/2020,71.52
3/13/2020,74.33
3/16/2020,85.62
3/17/2020,77.26
3/18/2020,84.8
3/19/2020,78.35
3/20/2020,68.21
3/23/2020,64.43
3/24/2020,52.53
3/25/2020,57.13
3/26/2020,54.31
3/27/2020,60.99
3/30/2020,55.63
3/31/2020,48.59
4/1/2020,51.14
4/2/2020,49.92
4/3/2020,45.88
4/6/2020,43.03
4/7/2020,46.29
4/8/2020,45.3
4/9/2020,44.71
4/13/2020,44.71
4/14/2020,40.48
4/15/2020,44.96
4/16/2020,43.26
4/17/2020,41.2
4/20/2020,
4/21/2020,48.22
4/22/2020,43.96
4/23/2020,40.35
4/24/2020,40.17
4/27/2020,34.72
4/28/2020,33.01
4/29/2020,30.72
4/30/2020,33.91
5/1/2020,
5/4/2020,38.32
5/5/2020,34.51
5/6/2020,34.81
5/7/2020,32.43
5/8/2020,29.66
5/11/2020,
5/12/2020,27.67
5/13/2020,33.42
5/14/2020,36.32
5/15/2020,34.47
5/18/2020,29.06
5/19/2020,30.17
5/20/2020,29.11
5/21/2020,32.32
5/22/2020,31.42
5/26/2020,28.04
5/27/2020,29.4
5/28/2020,29.01
5/29/2020,31.13
6/1/2020,
6/2/2020,30.68
6/3/2020,29.61
6/4/2020,27.66
6/5/2020,27.89
6/8/2020,28.12
6/9/2020,29.75
6/10/2020,30.05
6/11/2020,36.02
6/12/2020,41.41
6/15/2020,38.41
6/16/2020,36.1
6/17/2020,35.36
6/18/2020,35.05
6/19/2020,32.21
6/22/2020,33.78
6/23/2020,31.34
6/24/2020,36.81
6/25/2020,34.68
6/26/2020,35.17
6/29/2020,34.49
6/30/2020,31.72
7/1/2020,30.13
7/2/2020,
7/6/2020,27.6
7/7/2020,27.93
7/8/2020,29.57
7/9/2020,30.45
7/10/2020,28.43
7/13/2020,27.14
7/14/2020,28.93
7/15/2020,27.57
7/16/2020,26.81
7/17/2020,25.58
7/20/2020,24.21
7/21/2020,23.49
7/22/2020,24.21
7/23/2020,23.31
7/24/2020,25.58
7/27/2020,25.24
7/28/2020,24.4
7/29/2020,24.23
7/30/2020,28.02
7/31/2020,26.66
8/3/2020,25.76
8/4/2020,25.09
8/5/2020,23.94
8/6/2020,24.94
8/7/2020,24.2
8/10/2020,24.11
8/11/2020,23.39
8/12/2020,22.47
8/13/2020,22.69
8/14/2020,23.87
8/17/2020,22.78
8/18/2020,23.27
8/19/2020,21.99
8/20/2020,24.04
8/21/2020,24.34
8/24/2020,23.11
8/25/2020,23.36
8/26/2020,22
8/27/2020,23.56
8/28/2020,25.16
8/31/2020,26.72
9/1/2020,27.12
9/2/2020,26.61
9/3/2020,29.01
9/4/2020,31.71
9/8/2020,28.45
9/9/2020,25.89
9/10/2020,25.01
9/11/2020,23.72
9/14/2020,22.57
9/15/2020,22.12
9/16/2020,21.99
9/17/2020,22.55
9/18/2020,22.65
9/21/2020,29.88
9/22/2020,28.11
9/23/2020,27.17
9/24/2020,28.34
9/25/2020,27.81
9/28/2020,26.82
9/29/2020,26.9
9/30/2020,26.06
10/1/2020,26.54
10/2/2020,26.82
10/5/2020,26.28
10/6/2020,25.21
10/7/2020,24.97
10/8/2020,23.98
10/9/2020,22.24
10/12/2020,22.25
10/13/2020,22.94
10/14/2020,23.24
10/15/2020,26.84
10/16/2020,25.32
10/19/2020,26.62
10/20/2020,27.63
10/21/2020,29.45
10/22/2020,28.99
10/23/2020,28.16
10/26/2020,31.76
10/27/2020,32.74
10/28/2020,38.26
10/29/2020,37.55
10/30/2020,35.35
11/2/2020,35.23
11/3/2020,32.76
11/4/2020,28
11/5/2020,26.37
11/6/2020,25.62
11/9/2020,23.86
11/10/2020,25.08
11/11/2020,23.13
11/12/2020,23.3
11/13/2020,23.14
11/16/2020,22.38
11/17/2020,22.25
11/18/2020,20.9
11/19/2020,21.97
11/20/2020,21.44
11/23/2020,22.49
11/24/2020,21.37
11/25/2020,20.78
11/27/2020,20.08
11/30/2020,22.91
12/1/2020,21.3
12/2/2020,21.69
12/3/2020,21.32
12/4/2020,20.82
12/7/2020,21.44
12/8/2020,20.54
12/9/2020,20.02
12/10/2020,20.66
12/11/2020,23.61
12/14/2020,22.52
12/15/2020,21.73
12/16/2020,21.14
12/17/2020,20.51
12/18/2020,21.63
12/21/2020,27.26
12/22/2020,25.21
12/23/2020,23.15
12/24/2020,
12/28/2020,21.71
12/29/2020,22.38
12/30/2020,23.37
12/31/2020,
1/4/2021,24.84
1/5/2021,25.2
1/6/2021,21.44
1/7/2021,21.02
1/8/2021,20.53
1/11/2021,21.98
1/12/2021,21.95
1/13/2021,21.09
1/14/2021,19.69
1/15/2021,22.43
1/19/2021,21.75
1/20/2021,20.28
1/21/2021,19.94
1/22/2021,21.32
1/25/2021,26.01
1/26/2021,23.1
1/27/2021,26.77
1/28/2021,25.93
1/29/2021,29.01
2/1/2021,27.33
2/2/2021,24.02
2/3/2021,22.72
2/4/2021,21.37
2/5/2021,20.64
2/8/2021,20.44
2/9/2021,21.12
2/10/2021,22.47
2/11/2021,21.21
2/12/2021,20.06
2/16/2021,20.93
2/17/2021,21.83
2/18/2021,22.52
2/19/2021,20.48
2/22/2021,21.69
2/23/2021,23.13
2/24/2021,21.43
2/25/2021,22.1
2/26/2021,26.86
3/1/2021,22.16
3/2/2021,21.81
3/3/2021,21.7
3/4/2021,22.09
3/5/2021,25.08
3/8/2021,20.9
3/9/2021,20.26
3/10/2021,19.67
3/11/2021,18.88
3/12/2021,18.71
3/15/2021,18.62
3/16/2021,17.55
3/17/2021,17.57
3/18/2021,17.46
3/19/2021,18.4
3/22/2021,17.68
3/23/2021,17.6
3/24/2021,17.77
3/25/2021,18.88
3/26/2021,17.11
3/29/2021,18.35
3/30/2021,18.47
3/31/2021,17.97
4/1/2021,16.9
4/5/2021,16.9
4/6/2021,17.11
4/7/2021,16.66
4/8/2021,16.16
4/9/2021,16.18
4/12/2021,17.05
4/13/2021,16.31
4/14/2021,16.19
4/15/2021,15.71
4/16/2021,16.11
4/19/2021,17.21
4/20/2021,21.08
4/21/2021,19.28
4/22/2021,17.76
4/23/2021,18.19
4/26/2021,18.28
4/27/2021,19.21
4/28/2021,18.38
4/29/2021,18.88
4/30/2021,20.63
5/3/2021,19.93
5/4/2021,22.82
5/5/2021,19.9
5/6/2021,20.38
5/7/2021,18.38
5/10/2021,18.5
5/11/2021,22.56
5/12/2021,23.94
5/13/2021,23.35
5/14/2021,19.55
5/17/2021,21.81
5/18/2021,21.31
5/19/2021,24.48
5/20/2021,22.1
5/21/2021,20.35
5/24/2021,19.24
5/25/2021,19.08
5/26/2021,18.28
5/27/2021,17.82
5/28/2021,17.17
6/1/2021,18.77
6/2/2021,17.85
6/3/2021,18.24
6/4/2021,17.38
6/7/2021,17.71
6/8/2021,17.72
6/9/2021,17.23
6/10/2021,16.66
6/11/2021,15.15
6/14/2021,16.05
6/15/2021,16.41
6/16/2021,16.18
6/17/2021,17.08
6/18/2021,20.76
6/21/2021,19.48
6/22/2021,17.57
6/23/2021,18.55
6/24/2021,17.35
6/25/2021,16.68
6/28/2021,17.65
6/29/2021,16.95
6/30/2021,18.18
7/1/2021,17.73
7/2/2021,16.57
7/6/2021,18.13
7/7/2021,17.32
7/8/2021,19.97
7/9/2021,17.95
7/12/2021,17.95
7/13/2021,18
7/14/2021,17.68
7/15/2021,18.64
7/16/2021,19.45
7/19/2021,25.44
7/20/2021,24.49
7/21/2021,21.52
7/22/2021,19.91
7/23/2021,17.55
7/26/2021,18.53
7/27/2021,21.36
7/28/2021,19.48
7/29/2021,19.26
7/30/2021,20.94
8/2/2021,19.84
8/3/2021,20.22
8/4/2021,19.21
8/5/2021,18.25
8/6/2021,17.89
8/9/2021,17.55
8/10/2021,17.28
8/11/2021,17.04
8/12/2021,16.11
8/13/2021,15.8
8/16/2021,18
8/17/2021,18.39
8/18/2021,18.47
8/19/2021,22.13
8/20/2021,20.15
8/23/2021,17.89
8/24/2021,18.09
8/25/2021,17.83
8/26/2021,19.09
8/27/2021,17.6
8/30/2021,17.5
8/31/2021,18.77
9/1/2021,17.47
9/2/2021,16.97
9/3/2021,18.19
9/7/2021,18.6
9/8/2021,20.49
9/9/2021,19.64
9/10/2021,20.36
9/13/2021,20.74
9/14/2021,20.46
9/15/2021,21.69
9/16/2021,21.65
9/17/2021,23.17
9/20/2021,26.47
9/21/2021,25.51
9/22/2021,22.81
9/23/2021,20.62
9/24/2021,21.85
9/27/2021,20.83
9/28/2021,24.89
9/29/2021,23.96
9/30/2021,23.24
10/1/2021,24.04
10/4/2021,25.19
10/5/2021,22.23
10/6/2021,24.33
10/7/2021,21.02
10/8/2021,20.28
10/11/2021,20.18
10/12/2021,20.74
10/13/2021,19.84
10/14/2021,16.99
10/15/2021,16.35
10/18/2021,17.13
10/19/2021,16.29
10/20/2021,15.98
10/21/2021,16.75
10/22/2021,16.4
10/25/2021,16.28
10/26/2021,16.15
10/27/2021,16.92
10/28/2021,17.61
10/29/2021,17.62
11/1/2021,17.5
11/2/2021,16.86
11/3/2021,16.47
11/4/2021,15.97
11/5/2021,16.4
11/8/2021,17.2
11/9/2021,18.06
11/10/2021,17.18
11/11/2021,17.09
11/12/2021,16.14
11/15/2021,16.65
11/16/2021,16.8
11/17/2021,16.68
11/18/2021,17.77
11/19/2021,19.12
11/22/2021,18.88
11/23/2021,20.64
11/24/2021,20.67
11/26/2021,32.31
11/29/2021,28.8
11/30/2021,30.07
12/1/2021,26.02
12/2/2021,30.47
12/3/2021,31.48
12/6/2021,30.04
12/7/2021,24.87
12/8/2021,24.71
12/9/2021,23.52
12/10/2021,22.43
12/13/2021,23.02
12/14/2021,24.42
12/15/2021,24.74
12/16/2021,20.61
12/17/2021,21.98
12/20/2021,26.84
12/21/2021,22.83
12/22/2021,21.04
12/23/2021,19.04
12/27/2021,19.66
12/28/2021,19.07
12/29/2021,20.18
12/30/2021,19.27
12/31/2021,
1/3/2022,19.17
1/4/2022,18.64
1/5/2022,17.76
1/6/2022,20.1
1/7/2022,20.62
1/10/2022,22.54
1/11/2022,19.79
1/12/2022,18.3
1/13/2022,18.46
1/14/2022,21.4
1/18/2022,21.96
1/19/2022,22.36
1/20/2022,20.4
1/21/2022,24.22
1/24/2022,32.68
1/25/2022,31.45
1/26/2022,28.34
1/27/2022,28.03
1/28/2022,29.41
1/31/2022,27.01
2/1/2022,24.09
2/2/2022,22.64
2/3/2022,24.33
2/4/2022,26.3
2/7/2022,24.24
2/8/2022,23.16
2/9/2022,21.41
2/10/2022,21.84
2/11/2022,24.66
2/14/2022,30.05
2/15/2022,27.06
2/16/2022,26.61
2/17/2022,28.79
2/18/2022,31.27
2/22/2022,32.98
2/23/2022,33.46
2/24/2022,38.13
2/25/2022,32.12
2/28/2022,35.29
3/1/2022,41.58
3/2/2022,38.78
3/3/2022,40.45
3/4/2022,49.64
3/7/2022,48.24
3/8/2022,45.56
3/9/2022,41.5
3/10/2022,43.35
3/11/2022,41.37
3/14/2022,40.64
3/15/2022,41.2
3/16/2022,36.01
3/17/2022,32.02
3/18/2022,29.9
3/21/2022,28.34
3/22/2022,27.48
3/23/2022,30.77
3/24/2022,31.16
3/25/2022,32.23
3/28/2022,30.5
3/29/2022,26.58
3/30/2022,28.1
3/31/2022,28.99
4/1/2022,28.5
4/4/2022,26.73
4/5/2022,29.16
4/6/2022,32.24
4/7/2022,32.53
4/8/2022,30.73
4/11/2022,30.23
4/12/2022,30.01
4/13/2022,28.84
4/14/2022,26.75
4/18/2022,26.75
4/19/2022,27.44
4/20/2022,24.98
4/21/2022,24.54
4/22/2022,28.35
4/25/2022,31.46
4/26/2022,32.71
4/27/2022,32.74
4/28/2022,31.28
4/29/2022,30.77
5/2/2022,34.07
5/3/2022,31.38
5/4/2022,31.23
5/5/2022,32.77
5/6/2022,32.8
5/9/2022,35.91
5/10/2022,35.01
5/11/2022,31.12
5/12/2022,32.4
5/13/2022,29.11
5/16/2022,28.22
5/17/2022,26.24
5/18/2022,27.63
5/19/2022,29.47
5/20/2022,28.66
5/23/2022,27.58
5/24/2022,28.61
5/25/2022,27.42
5/26/2022,25.66
5/27/2022,23.85
5/31/2022,25.25
6/1/2022,25.44
6/2/2022,23.39
6/3/2022,23.39
6/6/2022,22.97
6/7/2022,23.59
6/8/2022,23.13
6/9/2022,23.97
6/10/2022,27.66
6/13/2022,31.81
6/14/2022,31.57
6/15/2022,30.07
6/16/2022,32.59
6/17/2022,30.89
6/21/2022,28.11
6/22/2022,28.68
6/23/2022,29.21
6/24/2022,27.77
6/27/2022,27.02
6/28/2022,26.68
6/29/2022,28.11
6/30/2022,29.78
7/1/2022,28.76
7/5/2022,31.6
7/6/2022,30.11
7/7/2022,28.32
7/8/2022,27.55
7/11/2022,28.87
7/12/2022,29.26
7/13/2022,29.85
7/14/2022,31.82
7/15/2022,28.82
7/18/2022,29.06
7/19/2022,26.72
7/20/2022,27.4
7/21/2022,25.55
7/22/2022,24.06
7/25/2022,24.53
7/26/2022,25.57
7/27/2022,24.04
7/28/2022,22.55
7/29/2022,22.3
8/1/2022,22.96
8/2/2022,23.77
8/3/2022,22.34
8/4/2022,22.45
8/5/2022,22.85
8/8/2022,22.08
8/9/2022,23.28
8/10/2022,21.79
8/11/2022,21.65
8/12/2022,21.21
8/15/2022,21.59
8/16/2022,21.34
8/17/2022,22.75
8/18/2022,22.67
8/19/2022,24.58
8/22/2022,27.37
8/23/2022,26.92
8/24/2022,25.45
8/25/2022,24.72
8/26/2022,26.66
8/29/2022,28.46
8/30/2022,28.37
8/31/2022,27.95
9/1/2022,29.15
9/2/2022,25.5
9/6/2022,27.35
9/7/2022,27.13
9/8/2022,25.92
9/9/2022,24.88
9/12/2022,24.62
9/13/2022,26.04
9/14/2022,26.24
9/15/2022,25.35
9/16/2022,26.43
9/19/2022,26.19
9/20/2022,27.16
9/21/2022,27.27
9/22/2022,28
9/23/2022,30
9/26/2022,30.75
9/27/2022,31.32
9/28/2022,31.34
9/29/2022,33.07
9/30/2022,30.71
10/3/2022,30.71
10/4/2022,29.27
10/5/2022,29.86
10/6/2022,29.17
10/7/2022,29.92
10/10/2022,31.87
10/11/2022,32.01
10/12/2022,31.82
10/13/2022,30.2
10/14/2022,29.77
10/17/2022,29.27
10/18/2022,28.92
10/19/2022,28.3
10/20/2022,27.75
10/21/2022,27.83
10/24/2022,28.68
10/25/2022,27.62
10/26/2022,26.95
10/27/2022,25.87
10/28/2022,24.89
10/31/2022,24.83
11/1/2022,24.47
11/2/2022,24.7
11/3/2022,23.77
11/4/2022,22.91
11/7/2022,22.66
11/8/2022,22.61
11/9/2022,23.24
11/10/2022,21.32
11/11/2022,20.78
11/14/2022,20.94
11/15/2022,20.86
11/16/2022,21.17
11/17/2022,21.82
11/18/2022,20.88
11/21/2022,21.17
11/22/2022,20.22
11/23/2022,19.51
11/25/2022,19.93
11/28/2022,21.52
11/29/2022,21.7
11/30/2022,21.21
12/1/2022,20.32
12/2/2022,19.33
12/5/2022,19.82
12/6/2022,20.81
12/7/2022,22.03
12/8/2022,21.79
12/9/2022,21.4
12/12/2022,22.54
12/13/2022,20.39
12/14/2022,20.34
12/15/2022,20.84
12/16/2022,21.32
12/19/2022,20.6
12/20/2022,20.69
12/21/2022,19.06
12/22/2022,19.96
12/23/2022,20.04
12/27/2022,20.66
12/28/2022,20.51
12/29/2022,19.93
12/30/2022,20.89
1/3/2023,20.28
1/4/2023,19.45
1/5/2023,19.53
1/6/2023,18.49
1/9/2023,19
1/10/2023,19.25
1/11/2023,19.34
1/12/2023,17.94
1/13/2023,17.34
1/17/2023,18.62
1/18/2023,18.12
1/19/2023,20.3
1/20/2023,18.68
1/23/2023,18.16
1/24/2023,18.06
1/25/2023,18.42
1/26/2023,18.17
1/27/2023,17.29
1/30/2023,18.75
1/31/2023,18.57
2/1/2023,18.7
2/2/2023,16.67
2/3/2023,16.76
2/6/2023,18.64
2/7/2023,18.76
2/8/2023,18.72
2/9/2023,18.17
2/10/2023,20.47
2/13/2023,19.79
2/14/2023,18.9
2/15/2023,17.62
2/16/2023,18.05
2/17/2023,19.23
2/21/2023,20.89
2/22/2023,21.18
2/23/2023,20.24
2/24/2023,21.67
2/27/2023,19.96
2/28/2023,19.5
3/1/2023,20.11
3/2/2023,19.67
3/3/2023,18.12
3/6/2023,17.87
3/7/2023,18.43
3/8/2023,18.06
3/9/2023,18.02
3/10/2023,21.17
3/13/2023,25.86
3/14/2023,22.76
3/15/2023,32.02
3/16/2023,26.65
3/17/2023,30.04
3/20/2023,28.43
3/21/2023,24.11
3/22/2023,22.25
3/23/2023,21.57
3/24/2023,24.88
3/27/2023,23.06
3/28/2023,22.09
3/29/2023,20.4
3/30/2023,19.78
3/31/2023,19.42
4/3/2023,19.09
4/4/2023,19.02
4/5/2023,19.94
4/6/2023,19.12
4/10/2023,19.12
4/11/2023,18.82
4/12/2023,18.63
4/13/2023,17.64
4/14/2023,16.44
4/17/2023,17.46
4/18/2023,16.9
4/19/2023,16.93
4/20/2023,17.73
4/21/2023,17.08
4/24/2023,17.16
4/25/2023,17.93
4/26/2023,18.78
4/27/2023,18.18
4/28/2023,17.43
5/1/2023,
5/2/2023,20.57
5/3/2023,19.94
5/4/2023,20.83
5/5/2023,18.28
5/8/2023,18.07
5/9/2023,18.92
5/10/2023,18.67
5/11/2023,18.56
5/12/2023,17.01
5/15/2023,17.17
5/16/2023,16.88
5/17/2023,16.95
5/18/2023,15.66
5/19/2023,15.72
5/22/2023,16.31
5/23/2023,17.67
5/24/2023,20.93
5/25/2023,19.86
5/26/2023,17.6
5/30/2023,17.96
5/31/2023,19.98
6/1/2023,17
6/2/2023,16.03
6/5/2023,
6/6/2023,15.4
6/7/2023,15.33
6/8/2023,15.1
6/9/2023,14.99
6/12/2023,15.18
6/13/2023,14.78
6/14/2023,14.23
6/15/2023,13.72
6/16/2023,13.07
6/20/2023,14.65
6/21/2023,14.4
6/22/2023,14.86
6/23/2023,15.35
6/26/2023,15.88
6/27/2023,15.2
6/28/2023,14.21
6/29/2023,14.25
6/30/2023,13.61
7/3/2023,13.65
7/5/2023,15.29
7/6/2023,19.23
7/7/2023,17.54
7/10/2023,17.5
7/11/2023,16.57
7/12/2023,15.18
7/13/2023,15.05
7/14/2023,14.8
7/17/2023,15.83
7/18/2023,15.51
7/19/2023,15.97
7/20/2023,15.69
7/21/2023,14.94
7/24/2023,15.53
7/25/2023,15.48
7/26/2023,16.1
7/27/2023,14.97
7/28/2023,15.22
7/31/2023,16.23
8/1/2023,17.19
8/2/2023,19.71
8/3/2023,19.65
8/4/2023,18.35
8/7/2023,18.62
8/8/2023,19.54
8/9/2023,18.98
8/10/2023,18.08
8/11/2023,18.37
8/14/2023,18.05
8/15/2023,18.86
8/16/2023,18.55
8/17/2023,20.35
8/18/2023,20.25
8/21/2023,19.84
8/22/2023,19.13
8/23/2023,18.5
8/24/2023,18.9
8/25/2023,18.47
8/28/2023,17.82
8/29/2023,16.78
8/30/2023,16.56
8/31/2023,16.06
9/1/2023,15.94
9/5/2023,16.35
9/6/2023,16.8
9/7/2023,16.99
9/8/2023,16.16
9/11/2023,16.23
9/12/2023,16.52
9/13/2023,16.5
9/14/2023,14.75
9/15/2023,14.73
9/18/2023,16.15
9/19/2023,16.35
9/20/2023,15.41
9/21/2023,17.12
9/22/2023,16.96
9/25/2023,19.08
9/26/2023,19.77
9/27/2023,19.51
9/28/2023,18.82
9/29/2023,17.47
10/2/2023,18.92
10/3/2023,20.2
10/4/2023,20.22
10/5/2023,19.66
10/6/2023,18.65
10/9/2023,20.24
10/10/2023,18.61
10/11/2023,17.77
10/12/2023,17.16
10/13/2023,20.18
10/16/2023,19.92
10/17/2023,19.87
10/18/2023,21.64
10/19/2023,22.3
10/20/2023,23.33
10/23/2023,21.94
10/24/2023,20.99
10/25/2023,20.58
10/26/2023,21.5
10/27/2023,20.79
10/30/2023,20.95
10/31/2023,19.71
11/1/2023,18.65
11/2/2023,17.73
11/3/2023,16.84
11/6/2023,16.83
11/7/2023,16.68
11/8/2023,16.05
11/9/2023,15.77
11/10/2023,16.04
11/13/2023,15.87
11/14/2023,15.03
11/15/2023,14.81
11/16/2023,14.68
11/17/2023,13.85
11/20/2023,14.01
11/21/2023,14.07
11/22/2023,13.48
11/24/2023,13.4
11/27/2023,14.03
11/28/2023,14.17
11/29/2023,14.2
11/30/2023,13.82
12/1/2023,13.5
12/4/2023,14.12
12/5/2023,14
12/6/2023,14.08
12/7/2023,14.21
12/8/2023,13.7
12/11/2023,13.71
12/12/2023,13.21
12/13/2023,13.5
12/14/2023,12.45
12/15/2023,12.12
12/18/2023,12.91
12/19/2023,12.83
12/20/2023,12.74
12/21/2023,13.59
12/22/2023,13.56
12/26/2023,13.56
12/27/2023,13.43
12/28/2023,13.52
12/29/2023,13.57
1/2/2024,14.49
1/3/2024,15.49
1/4/2024,14.31
1/5/2024,14.12
1/8/2024,14
1/9/2024,13.7
1/10/2024,13.39
1/11/2024,13.92
1/12/2024,13.42
1/16/2024,14.15
1/17/2024,15.08
1/18/2024,14.51
1/19/2024,14.17
1/22/2024,13.85
1/23/2024,13.58
1/24/2024,13.46
1/25/2024,13.58
1/26/2024,13.61
1/29/2024,14.06
1/30/2024,14.11
1/31/2024,14.82
2/1/2024,14.81
2/2/2024,14.04
2/5/2024,14.16
2/6/2024,13.61
2/7/2024,13.64
2/8/2024,13.76
2/9/2024,13.99
2/12/2024,14.36
2/13/2024,15.03
2/14/2024,14.44
2/15/2024,14.32
2/16/2024,13.79
2/20/2024,14.2
2/21/2024,14.55
2/22/2024,13.81
2/23/2024,13.7
2/26/2024,13.44
2/27/2024,13.36
2/28/2024,13.86
2/29/2024,13.78
3/1/2024,13.78
3/4/2024,13.75
3/5/2024,14.69
3/6/2024,14.16
3/7/2024,13.9
3/8/2024,13.72
3/11/2024,14.73
3/12/2024,13.68
3/13/2024,13.14
3/14/2024,13.32
3/15/2024,13.31
3/18/2024,13.44
3/19/2024,13.12
3/20/2024,12.96
3/21/2024,12.18
3/22/2024,12.42
3/25/2024,12.49
3/26/2024,12.45
3/27/2024,12.86
3/28/2024,13.38
4/1/2024,13.38
4/2/2024,15.18
4/3/2024,14.25
4/4/2024,13.69
4/5/2024,16.12
4/8/2024,15.52
4/9/2024,16.3
4/10/2024,15.91
4/11/2024,16.7
4/12/2024,18.79
4/15/2024,18.52
4/16/2024,19.63
4/17/2024,18.47
4/18/2024,17.52
4/19/2024,18.19
4/22/2024,17.11
4/23/2024,15.79
4/24/2024,15.62
4/25/2024,16.36
4/26/2024,15.26
4/29/2024,15.11
4/30/2024,15.57
5/1/2024,
5/2/2024,15.43
